ticket_id,run_id,feature_set,track,feature_name,required_feature_position,rank_within_model_track,mapping_class,feature_family_id,feature_family,result_status,n_rows_used,mean_abs_delta_log_odds,bounded_predictor_note,coverage_status,audit_note
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_sd_5y_log_at,397,12,mapped,10,rolling_window_statistics,computed,143173,0.049529666626679306,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,term_spread,433,13,mapped,1,point_in_time_ratios,computed,143173,0.04895729328932157,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roa,7,14,mapped,1,point_in_time_ratios,computed,143173,0.04768583603108117,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_mean_5y_ocf_per_share,339,15,mapped,10,rolling_window_statistics,computed,143173,0.04745698153950477,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,ocf_margin,13,16,mapped,1,point_in_time_ratios,computed,143173,0.046097660989205126,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,cpi_inflation,438,17,mapped,1,point_in_time_ratios,computed,143173,0.04486617059247409,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_mean_3y_earn_yld,248,18,mapped,10,rolling_window_statistics,computed,143173,0.04431130456064246,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_3y_ocf_per_share,264,19,mapped,10,rolling_window_statistics,computed,143173,0.04232697665600152,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,interest_cov,18,20,mapped,1,point_in_time_ratios,computed,143173,0.04161005144863528,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_5y_roic,356,21,mapped,10,rolling_window_statistics,computed,143173,0.041268150007333707,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_3y_roic,266,22,mapped,10,rolling_window_statistics,computed,143173,0.040126226068851335,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,yoy_bp_ratio,65,23,mapped,2,yoy_changes,computed,143173,0.037543520289567756,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,expvol_log_at,188,24,mapped,5,expanding_volatility,computed,143173,0.037427532778745894,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,d_unrate,1,25,mapped,1,point_in_time_ratios,computed,143173,0.03569982072784541,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_5y_ocf_per_share,354,26,mapped,10,rolling_window_statistics,computed,143173,0.03257747367680729,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,vix,437,27,mapped,1,point_in_time_ratios,computed,143173,0.03239790670810799,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,trough_rise_accruals_ratio,222,28,mapped,7,trough_rise,computed,143173,0.031419274035452506,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_5y_roa,355,29,mapped,10,rolling_window_statistics,computed,143173,0.03132309400905328,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_3y_roa,265,30,mapped,10,rolling_window_statistics,computed,143173,0.02954095260052563,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,interact_roa_gdp,431,31,mapped,11,price_momentum_volatility_and_macro_interactions,computed,143173,0.02914727988163011,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,quick_ratio,21,32,mapped,1,point_in_time_ratios,computed,143173,0.02836474646974072,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,log_mkvalt,35,33,mapped,1,point_in_time_ratios,computed,143173,0.02639458749548464,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,peak_drop_earn_yld,198,34,mapped,6,peak_deterioration,computed,143173,0.02568463059999276,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_sd_3y_earn_yld,293,35,mapped,10,rolling_window_statistics,computed,143173,0.025641494346073736,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roe,8,36,mapped,1,point_in_time_ratios,computed,143173,0.023074530733463265,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,expmean_ocf_per_share,123,37,mapped,4,expanding_mean,computed,143173,0.02132655662839625,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,peak_drop_bp_ratio,213,38,mapped,6,peak_deterioration,computed,143173,0.021285023874419273,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_sd_5y_roa,385,39,mapped,10,rolling_window_statistics,computed,143173,0.02029173424409384,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,hy_spread,434,40,mapped,1,point_in_time_ratios,computed,143173,0.01999939376560463,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,siccd,4,41,unmapped,,,computed,143173,0.019995663925327596,bounded GBM-only predictor workspace; not full final model-suite importance,unmapped,Required predictor feature did not match canonical family mapping rules.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,d_vix,3,42,mapped,1,point_in_time_ratios,computed,143173,0.019815245543160734,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,wcap_ratio,23,43,mapped,1,point_in_time_ratios,computed,143173,0.01873182028674758,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,d_hy_spread,2,44,mapped,1,point_in_time_ratios,computed,143173,0.017413908029792882,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,altman_z4,43,45,mapped,1,point_in_time_ratios,computed,143173,0.017380829003523977,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,altman_z,44,46,mapped,1,point_in_time_ratios,computed,143173,0.01722205181145361,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,expvol_log_emp,190,47,mapped,5,expanding_volatility,computed,143173,0.01715909818030132,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_sd_5y_asset_turnover,393,48,mapped,10,rolling_window_statistics,computed,143173,0.016759683117094738,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,ebitda_margin,12,49,mapped,1,point_in_time_ratios,computed,143173,0.016462981834612044,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_sd_5y_log_mkvalt,396,50,mapped,10,rolling_window_statistics,computed,143173,0.016341885792823595,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,div_yield,26,51,mapped,1,point_in_time_ratios,computed,143173,0.016279428387502005,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_sd_5y_roic,386,52,mapped,10,rolling_window_statistics,computed,143173,0.016259559079094394,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,indpro_growth,440,53,mapped,1,point_in_time_ratios,computed,143173,0.01596857783206898,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,yoy_log_mkvalt,75,54,mapped,2,yoy_changes,computed,143173,0.01504049920798217,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,ni_per_emp,39,55,mapped,1,point_in_time_ratios,computed,143173,0.014681869668154513,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,rd_intensity,32,56,mapped,1,point_in_time_ratios,computed,143173,0.014628975437603501,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_mean_5y_roa,340,57,mapped,10,rolling_window_statistics,computed,143173,0.014551059118663511,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,ebit_roa,10,58,mapped,1,point_in_time_ratios,computed,143173,0.014478544416849655,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,acct_mom_gross_margin,244,59,mapped,9,accounting_momentum,computed,143173,0.014326687844222526,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_max_5y_ocf_per_share,369,60,mapped,10,rolling_window_statistics,computed,143173,0.014043382950568851,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_5y_interest_cov,359,61,mapped,10,rolling_window_statistics,computed,143173,0.01355828539903447,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_sd_5y_ebitda_margin,395,62,mapped,10,rolling_window_statistics,computed,143173,0.013410406634805243,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,expvol_wcap_ratio,178,63,mapped,5,expanding_volatility,computed,143173,0.013232300283358199,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_3y_gross_margin,274,64,mapped,10,rolling_window_statistics,computed,143173,0.013147193716258892,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,fedfunds,436,65,mapped,1,point_in_time_ratios,computed,143173,0.012517989043457233,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,accel_log_mkvalt,113,66,mapped,3,acceleration,computed,143173,0.012496790030889552,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,expvol_roe,163,67,mapped,5,expanding_volatility,computed,143173,0.012300471105904603,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_max_3y_ocf_per_share,279,68,mapped,10,rolling_window_statistics,computed,143173,0.011925934255386577,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_3y_interest_cov,269,69,mapped,10,rolling_window_statistics,computed,143173,0.011788159104241679,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,gdp_growth,439,70,mapped,1,point_in_time_ratios,computed,143173,0.011735981612965851,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,reinvest_rate,33,71,mapped,1,point_in_time_ratios,computed,143173,0.01120459642959175,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,acct_mom_earn_yld,233,72,mapped,9,accounting_momentum,computed,143173,0.011016935129633035,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,trough_rise_rental_ratio,221,73,mapped,7,trough_rise,computed,143173,0.010991396107564702,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_min_5y_current_ratio,360,74,mapped,10,rolling_window_statistics,computed,143173,0.010520419852086632,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_sd_3y_gross_margin,304,75,mapped,10,rolling_window_statistics,computed,143173,0.010442781001927583,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_sd_3y_roa,295,76,mapped,10,rolling_window_statistics,computed,143173,0.010334100871378508,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,peak_drop_ebit_roa,203,77,mapped,6,peak_deterioration,computed,143173,0.010302936824383623,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,expvol_rd_intensity,186,78,mapped,5,expanding_volatility,computed,143173,0.010145135807534438,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,roll_autocorr_5y_log_mkvalt,426,79,mapped,10,rolling_window_statistics,computed,143173,0.009978960821096075,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,expmean_altman_z2,156,80,mapped,4,expanding_mean,computed,143173,0.009842126711573753,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,peak_drop_roe,201,81,mapped,6,peak_deterioration,computed,143173,0.009686689103907112,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,expvol_capex_intensity,185,82,mapped,5,expanding_volatility,computed,143173,0.009607971630903154,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,cash_div_cf,27,83,mapped,1,point_in_time_ratios,computed,143173,0.00952797063962847,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,yoy_log_at,74,84,mapped,2,yoy_changes,computed,143173,0.009507787170883094,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
AE-FEAT-IMPORT-006R,individual_feature_log_odds_rebuild_20260602_gbm,fund,dynamic_csi,expvol_asset_turnover,184,85,mapped,5,expanding_volatility,computed,143173,0.00944032268866657,bounded GBM-only predictor workspace; not full final model-suite importance,mapped,Feature mapped to the canonical AE-FEAT-IMPORT 11-family taxonomy.
